CustomerID,Age,Gender,Location,IncomeRange,SkinType,PurchaseFrequency,AOV,SubscriptionStatus,WebsiteVisits,EmailClicks,SocialEngagement,CustomerSegment,OrderDate,PurchaseIntervalDays,PaymentMethod,CouponUsed,Product,Returned,Rating,EmailOpenRate,SMSConversion,SocialCampaignClicks,ReferralUsed,LoyaltyProgram,NPS,FeedbackSentiment,SupportTickets
157,60,Female,Bangalore,75k-100k,Sensitive,1,772,No,0,5,4,New,10-09-2023,8,Card,No,Face Wash,No,5,67,0,10,No,Inactive,8,Positive,2
158,46,Male,Bangalore,50k-75k,Combination,2,1636,No,3,9,5,VIP,12-05-2023,25,COD,No,Shampoo,No,5,57,1,49,No,Inactive,0,Positive,3
159,53,Female,Delhi,<25k,Combination,3,3807,No,8,3,7,Churn Risk,20-05-2024,53,UPI,Yes,Moisturizer,No,5,4,12,34,No,Inactive,6,Neutral,0
160,30,Female,Delhi,25k-50k,Sensitive,4,865,No,8,5,16,Repeat,20-03-2023,45,Card,No,Moisturizer,No,5,94,9,21,No,Inactive,6,Positive,4
161,49,Male,Delhi,25k-50k,Dry,3,1985,Yes,25,0,8,New,25-10-2024,40,Wallet,No,Serum,No,4,88,4,29,No,Inactive,8,Negative,1
162,24,Female,Delhi,25k-50k,Sensitive,4,4963,No,20,2,15,New,25-09-2024,20,UPI,No,Sunscreen,No,1,10,13,30,No,Inactive,1,Positive,3
163,39,Male,Mumbai,<25k,Dry,2,2108,No,15,3,6,Repeat,26-05-2025,52,Card,No,Face Wash,No,2,51,16,1,No,Inactive,8,Positive,1
164,45,Female,Mumbai,75k-100k,Oily,0,4312,No,0,6,19,New,11-06-2024,66,Card,Yes,Serum,No,5,52,2,18,No,Inactive,9,Positive,1
165,19,Male,Hyderabad,50k-75k,Normal,2,3832,No,24,1,17,Repeat,31-12-2023,25,COD,No,Serum,No,5,96,13,22,No,Inactive,9,Negative,4
166,59,Female,Mumbai,50k-75k,Normal,3,1235,No,16,6,14,Repeat,07-07-2024,63,Card,Yes,Face Wash,No,2,44,16,26,No,Active,0,Positive,3
167,62,Female,Bangalore,50k-75k,Sensitive,2,2940,No,29,7,6,Repeat,07-12-2024,74,Card,No,Face Wash,No,3,86,12,23,No,Inactive,1,Positive,4
168,23,Female,Hyderabad,50k-75k,Combination,3,1631,No,10,7,7,VIP,02-01-2024,27,Wallet,No,Serum,No,4,33,13,30,No,Inactive,6,Positive,3
169,45,Male,Mumbai,<25k,Sensitive,3,951,No,13,6,5,New,08-07-2025,76,UPI,No,Conditioner,No,1,77,7,5,No,Inactive,2,Positive,3
170,45,Female,Delhi,25k-50k,Combination,4,2998,No,25,7,4,VIP,06-02-2025,23,COD,No,Sunscreen,No,3,60,13,19,No,Inactive,1,Neutral,1
171,61,Male,Mumbai,75k-100k,Sensitive,0,3610,No,13,7,2,Repeat,01-03-2023,46,UPI,No,Conditioner,No,1,17,12,8,No,Inactive,0,Positive,1
172,61,Male,Chennai,75k-100k,Sensitive,3,2155,No,20,0,16,Repeat,03-11-2023,47,Card,No,Shampoo,No,4,36,11,2,No,Active,8,Negative,4
173,37,Female,Hyderabad,50k-75k,Normal,4,1233,No,2,0,18,Repeat,27-04-2025,38,UPI,Yes,Face Wash,No,4,8,19,5,No,Active,10,Positive,1
174,47,Male,Mumbai,50k-75k,Combination,3,3800,Yes,16,6,13,VIP,29-07-2023,13,COD,Yes,Moisturizer,No,3,20,4,17,No,Inactive,3,Positive,0
175,28,Male,Mumbai,25k-50k,Normal,4,2891,Yes,3,7,3,New,31-10-2024,48,COD,No,Serum,No,4,4,7,27,No,Inactive,0,Positive,2
176,45,Female,Bangalore,50k-75k,Combination,4,1716,No,0,8,7,New,17-01-2025,34,Card,Yes,Conditioner,No,2,49,13,30,No,Active,3,Positive,4
177,42,Male,Delhi,50k-75k,Oily,1,2179,No,9,4,10,New,02-10-2024,57,Card,No,Conditioner,No,4,85,1,42,No,Inactive,3,Positive,3
178,56,Female,Delhi,75k-100k,Oily,2,3782,No,16,1,7,Repeat,23-04-2025,61,Wallet,No,Face Wash,No,5,51,8,24,No,Inactive,7,Negative,3
179,50,Male,Bangalore,25k-50k,Oily,2,1610,No,21,9,17,New,04-10-2024,10,Card,Yes,Serum,No,1,2,8,0,Yes,Inactive,8,Negative,3
180,18,Male,Bangalore,75k-100k,Dry,2,2197,No,14,6,0,VIP,29-12-2023,59,Wallet,No,Shampoo,No,4,77,10,10,No,Inactive,10,Positive,2
181,44,Male,Chennai,25k-50k,Normal,4,4184,No,6,3,14,Repeat,13-01-2025,38,UPI,No,Moisturizer,No,3,97,19,16,No,Inactive,1,Positive,0
182,30,Female,Hyderabad,50k-75k,Normal,1,3203,Yes,19,9,19,New,14-05-2023,51,UPI,No,Sunscreen,No,2,53,0,40,No,Active,5,Neutral,0
183,58,Female,Delhi,50k-75k,Oily,4,4892,No,22,4,15,New,07-04-2025,85,COD,No,Conditioner,No,2,61,7,23,No,Inactive,2,Positive,3
184,20,Male,Bangalore,50k-75k,Sensitive,0,4691,No,18,0,15,Repeat,26-08-2023,85,UPI,No,Sunscreen,Yes,4,17,2,39,No,Inactive,5,Negative,2
185,56,Male,Bangalore,50k-75k,Normal,5,3094,No,25,3,12,VIP,30-10-2024,49,COD,No,Moisturizer,No,3,57,18,15,No,Inactive,10,Positive,4
186,23,Female,Hyderabad,25k-50k,Combination,4,1718,No,10,4,15,Repeat,10-04-2023,53,UPI,Yes,Sunscreen,No,4,69,4,45,No,Inactive,5,Positive,2
187,25,Male,Bangalore,50k-75k,Normal,3,4402,Yes,3,8,2,Repeat,02-11-2023,71,COD,No,Moisturizer,No,5,64,8,27,No,Active,0,Positive,0
188,44,Female,Chennai,25k-50k,Normal,0,3207,No,4,4,4,New,16-09-2023,80,COD,No,Shampoo,No,3,80,4,49,No,Active,8,Positive,3
189,26,Male,Hyderabad,<25k,Combination,2,4672,No,18,4,1,Churn Risk,07-05-2023,68,Wallet,No,Sunscreen,Yes,5,17,2,44,No,Inactive,8,Positive,1
190,54,Female,Chennai,25k-50k,Oily,0,1601,No,21,7,2,VIP,08-01-2024,83,UPI,No,Sunscreen,No,4,32,1,18,No,Inactive,5,Neutral,3
191,50,Male,Mumbai,50k-75k,Oily,2,2379,No,26,3,11,VIP,02-09-2023,81,COD,No,Moisturizer,No,1,62,0,26,No,Inactive,5,Positive,2
192,59,Female,Delhi,25k-50k,Combination,4,2382,No,16,6,5,New,10-05-2025,54,Card,No,Face Wash,No,2,83,16,11,Yes,Active,4,Positive,0
193,61,Female,Bangalore,25k-50k,Normal,2,4133,No,17,4,15,Repeat,15-06-2025,53,Card,Yes,Sunscreen,No,4,46,10,16,No,Inactive,4,Positive,0
194,41,Male,Hyderabad,50k-75k,Normal,3,2125,No,6,4,8,New,22-04-2025,69,Wallet,Yes,Shampoo,No,4,87,14,37,No,Active,2,Neutral,2
195,32,Male,Chennai,100k+,Oily,1,2792,No,9,5,10,VIP,20-05-2025,75,UPI,Yes,Serum,No,5,17,4,24,No,Active,7,Positive,4
196,49,Female,Delhi,75k-100k,Dry,2,3232,No,20,7,15,New,12-09-2024,74,Card,No,Moisturizer,No,4,3,11,2,No,Inactive,8,Positive,0
197,49,Female,Delhi,100k+,Oily,2,4594,No,13,6,4,VIP,17-12-2024,83,Wallet,Yes,Shampoo,No,5,56,19,33,No,Inactive,3,Neutral,1
198,41,Male,Bangalore,50k-75k,Combination,2,4882,No,4,7,4,New,30-06-2024,2,UPI,No,Face Wash,No,4,39,17,21,No,Inactive,1,Positive,0
199,58,Male,Delhi,50k-75k,Dry,1,2619,No,22,2,12,VIP,28-07-2024,54,UPI,No,Face Wash,No,2,71,17,19,No,Inactive,1,Positive,2
200,29,Female,Bangalore,75k-100k,Dry,2,1431,No,10,8,8,Repeat,04-09-2023,35,UPI,Yes,Moisturizer,Yes,2,50,9,16,No,Inactive,5,Neutral,1
201,56,Male,Mumbai,25k-50k,Combination,4,1233,No,4,4,4,New,06-07-2024,74,Wallet,No,Moisturizer,No,3,39,6,27,No,Inactive,5,Positive,4
202,19,Female,Bangalore,<25k,Sensitive,4,2728,No,9,6,16,New,11-07-2023,48,COD,No,Serum,No,3,28,19,32,No,Inactive,2,Negative,0
203,20,Female,Chennai,25k-50k,Oily,4,658,No,15,0,8,VIP,26-03-2023,29,Wallet,Yes,Face Wash,No,4,51,1,8,No,Inactive,1,Negative,2
204,54,Female,Delhi,25k-50k,Normal,5,3222,No,25,0,13,VIP,25-06-2024,61,COD,Yes,Sunscreen,No,2,54,5,34,No,Inactive,0,Negative,0
205,34,Female,Delhi,50k-75k,Oily,2,920,No,10,6,3,VIP,25-12-2024,80,Card,Yes,Serum,No,5,87,17,13,No,Inactive,4,Positive,1
206,19,Other,Delhi,50k-75k,Combination,1,4322,No,26,5,16,Churn Risk,21-03-2025,52,Wallet,No,Shampoo,No,4,73,17,2,No,Inactive,8,Positive,1
207,19,Male,Bangalore,25k-50k,Normal,4,1585,No,19,2,16,Churn Risk,12-10-2024,88,Wallet,Yes,Shampoo,No,1,84,6,24,No,Inactive,2,Positive,2
208,45,Female,Hyderabad,100k+,Sensitive,2,666,No,13,4,18,VIP,07-07-2023,10,Wallet,Yes,Moisturizer,No,3,0,13,8,No,Inactive,0,Positive,1
209,40,Male,Bangalore,50k-75k,Combination,3,746,No,6,4,1,New,12-07-2023,12,Card,No,Serum,Yes,3,58,8,9,No,Inactive,8,Positive,1
210,54,Female,Chennai,50k-75k,Oily,0,2383,No,9,6,5,New,26-11-2023,41,Card,No,Conditioner,No,3,47,14,30,Yes,Inactive,0,Negative,4
211,49,Female,Bangalore,100k+,Dry,2,4339,Yes,6,1,1,New,22-09-2024,67,Wallet,Yes,Conditioner,No,5,98,1,25,No,Inactive,9,Positive,2
212,50,Male,Delhi,<25k,Combination,3,1883,No,4,5,19,New,03-10-2024,55,Card,Yes,Face Wash,No,3,92,5,20,No,Inactive,5,Neutral,3
213,18,Female,Mumbai,75k-100k,Combination,1,2897,Yes,13,6,9,New,02-11-2024,62,Wallet,No,Conditioner,No,2,97,12,11,No,Inactive,6,Negative,4
214,36,Male,Chennai,50k-75k,Oily,0,3985,No,7,4,11,New,25-09-2024,28,COD,No,Moisturizer,No,3,71,0,0,No,Inactive,10,Positive,1
215,19,Female,Mumbai,50k-75k,Sensitive,3,924,No,27,0,0,Repeat,14-06-2025,40,COD,No,Sunscreen,No,5,34,4,39,No,Inactive,0,Positive,4
216,61,Female,Chennai,100k+,Oily,6,3202,No,8,3,7,Churn Risk,23-07-2024,79,Card,No,Moisturizer,No,4,38,0,26,No,Inactive,0,Positive,3
217,43,Female,Chennai,50k-75k,Oily,3,3196,No,29,1,7,New,16-08-2024,52,Card,No,Face Wash,No,1,12,9,28,No,Inactive,4,Positive,2
218,49,Male,Delhi,<25k,Sensitive,5,2533,No,4,1,8,New,28-07-2023,20,Wallet,No,Conditioner,No,4,45,17,24,No,Inactive,1,Negative,1
219,23,Male,Bangalore,<25k,Sensitive,4,3991,No,0,0,19,Repeat,08-05-2024,52,Wallet,No,Serum,No,4,21,19,25,No,Inactive,7,Neutral,2
220,49,Female,Delhi,25k-50k,Combination,2,4199,No,19,4,0,Repeat,05-07-2024,82,UPI,No,Serum,No,3,96,17,37,No,Inactive,9,Positive,2
221,21,Male,Delhi,75k-100k,Dry,5,2468,Yes,23,0,5,New,21-11-2024,19,Wallet,Yes,Sunscreen,No,4,99,19,3,No,Inactive,9,Positive,3
222,28,Female,Delhi,25k-50k,Oily,1,4608,No,25,3,19,Repeat,15-08-2023,48,UPI,Yes,Serum,No,1,24,7,8,No,Inactive,6,Positive,3
223,34,Male,Mumbai,25k-50k,Dry,1,3278,No,6,9,16,New,13-05-2025,49,COD,No,Moisturizer,No,3,91,18,31,No,Inactive,5,Positive,2
224,55,Female,Chennai,75k-100k,Sensitive,5,4101,No,25,4,9,New,23-01-2025,40,Wallet,No,Sunscreen,No,2,68,1,37,No,Inactive,2,Neutral,1
225,41,Female,Hyderabad,25k-50k,Sensitive,3,1531,No,24,9,3,New,11-12-2024,9,COD,No,Conditioner,No,4,30,13,21,No,Inactive,5,Negative,2
226,22,Female,Bangalore,75k-100k,Oily,2,1583,No,1,0,0,Churn Risk,04-04-2025,12,Card,No,Shampoo,No,3,5,5,12,No,Active,9,Positive,4
227,51,Female,Delhi,25k-50k,Combination,1,1055,No,2,2,17,New,20-07-2025,69,Card,Yes,Serum,No,5,47,0,5,Yes,Inactive,8,Positive,3
228,23,Male,Chennai,<25k,Oily,5,603,No,23,6,17,Repeat,17-05-2025,59,COD,No,Conditioner,No,5,86,14,30,No,Inactive,5,Positive,0
229,39,Female,Bangalore,25k-50k,Combination,4,1958,No,6,1,17,New,24-12-2023,38,Card,No,Sunscreen,No,4,24,1,40,No,Inactive,5,Positive,0
230,28,Male,Hyderabad,100k+,Normal,3,1735,Yes,13,4,16,Churn Risk,14-05-2024,46,UPI,No,Moisturizer,No,1,83,8,2,No,Inactive,7,Positive,2
231,33,Male,Hyderabad,50k-75k,Combination,0,1750,No,27,8,17,New,08-10-2024,35,Card,No,Conditioner,No,2,68,14,22,No,Inactive,7,Positive,3
232,50,Male,Delhi,25k-50k,Oily,1,4081,Yes,12,9,7,Repeat,05-09-2024,28,Card,Yes,Shampoo,No,2,32,11,45,No,Active,3,Positive,2
233,26,Female,Hyderabad,50k-75k,Oily,2,1947,No,27,6,12,Repeat,17-02-2023,62,Card,No,Shampoo,No,3,64,8,49,No,Active,10,Positive,0
234,23,Female,Hyderabad,50k-75k,Combination,9,3568,No,6,1,8,Repeat,27-11-2024,51,COD,No,Face Wash,No,2,62,19,48,No,Inactive,8,Positive,2
235,33,Male,Bangalore,25k-50k,Dry,1,2274,No,13,7,0,New,18-09-2023,84,Card,Yes,Moisturizer,No,5,96,17,47,No,Active,7,Neutral,1
236,46,Male,Bangalore,75k-100k,Combination,2,2952,No,8,1,15,Repeat,25-03-2023,63,COD,No,Conditioner,No,2,91,3,22,No,Active,7,Positive,1
237,20,Male,Delhi,25k-50k,Normal,3,788,No,14,2,11,VIP,07-02-2024,85,UPI,Yes,Serum,No,4,54,7,3,No,Inactive,0,Neutral,0
238,37,Female,Chennai,25k-50k,Normal,4,4444,No,22,3,2,Repeat,06-08-2023,62,UPI,Yes,Conditioner,No,1,20,9,46,No,Inactive,6,Positive,1
239,53,Female,Delhi,50k-75k,Dry,1,2400,No,8,5,19,Churn Risk,23-09-2024,56,COD,Yes,Shampoo,No,5,39,4,30,No,Inactive,1,Neutral,3
240,36,Male,Mumbai,25k-50k,Normal,2,554,No,1,7,16,New,02-01-2025,13,Card,No,Sunscreen,No,2,6,3,37,No,Active,0,Negative,4
241,43,Male,Hyderabad,100k+,Oily,3,2356,No,24,7,12,Churn Risk,10-12-2023,73,Card,Yes,Face Wash,No,2,94,15,35,No,Active,5,Neutral,1
242,20,Other,Chennai,<25k,Dry,3,3884,No,4,7,10,Repeat,04-05-2024,41,COD,No,Shampoo,No,3,75,16,23,No,Inactive,6,Positive,3
243,36,Male,Bangalore,75k-100k,Dry,6,2873,No,3,6,12,Repeat,03-11-2023,37,COD,Yes,Moisturizer,No,4,35,17,11,No,Inactive,1,Neutral,4
244,37,Female,Mumbai,25k-50k,Dry,5,4737,Yes,28,1,4,Repeat,12-11-2024,49,Wallet,No,Moisturizer,No,5,12,12,17,No,Inactive,7,Positive,3
245,49,Male,Mumbai,75k-100k,Combination,3,719,No,19,8,10,Repeat,20-06-2025,76,Card,No,Serum,No,3,16,14,43,Yes,Inactive,7,Neutral,0
246,24,Female,Hyderabad,<25k,Combination,1,2458,No,5,4,16,Repeat,08-03-2024,24,Wallet,No,Shampoo,No,2,68,16,6,No,Active,5,Positive,2
247,58,Female,Bangalore,100k+,Dry,2,1802,No,13,7,2,Churn Risk,25-06-2024,55,COD,Yes,Conditioner,No,4,87,9,24,Yes,Inactive,9,Positive,4
248,50,Female,Chennai,25k-50k,Normal,2,3230,No,17,3,7,Repeat,11-07-2023,71,Card,No,Moisturizer,No,3,76,4,28,No,Inactive,1,Negative,1
249,57,Male,Bangalore,75k-100k,Oily,2,1370,No,8,7,15,Repeat,16-03-2024,10,COD,Yes,Face Wash,No,1,0,12,21,No,Inactive,4,Positive,3
250,56,Male,Hyderabad,50k-75k,Oily,2,3755,Yes,3,1,19,New,29-12-2023,36,UPI,No,Serum,No,2,74,14,10,No,Inactive,2,Neutral,1
251,35,Male,Mumbai,50k-75k,Combination,6,1668,No,26,3,1,New,06-03-2025,12,COD,No,Conditioner,No,4,24,7,49,No,Inactive,4,Negative,3
252,57,Female,Hyderabad,25k-50k,Sensitive,4,1517,No,2,0,18,Repeat,29-04-2023,81,Card,No,Sunscreen,No,1,98,19,14,Yes,Inactive,7,Negative,1
253,18,Male,Delhi,75k-100k,Dry,3,4647,Yes,21,5,10,Repeat,07-01-2024,58,UPI,Yes,Sunscreen,No,4,56,0,7,No,Active,7,Positive,4
254,28,Male,Mumbai,25k-50k,Sensitive,2,3706,No,18,9,7,VIP,19-02-2023,7,COD,Yes,Sunscreen,No,4,26,1,40,No,Inactive,0,Neutral,0
255,45,Female,Hyderabad,75k-100k,Oily,1,2924,No,26,1,6,Repeat,06-06-2024,70,UPI,No,Conditioner,No,5,84,18,9,No,Inactive,10,Negative,3
256,42,Female,Chennai,50k-75k,Combination,1,2565,Yes,29,3,18,VIP,14-06-2024,34,UPI,Yes,Face Wash,No,4,95,10,10,Yes,Inactive,9,Neutral,1
257,40,Male,Chennai,100k+,Combination,4,1731,Yes,21,8,1,Repeat,13-02-2025,1,Wallet,No,Sunscreen,No,3,49,17,17,No,Inactive,8,Neutral,0
258,48,Male,Chennai,50k-75k,Combination,5,2681,No,12,4,11,VIP,30-09-2023,25,UPI,No,Conditioner,No,2,73,19,31,No,Inactive,0,Neutral,4
259,47,Other,Delhi,25k-50k,Combination,4,1927,No,0,3,3,VIP,18-02-2025,21,UPI,No,Sunscreen,No,4,91,18,15,No,Inactive,1,Positive,1
260,59,Female,Bangalore,50k-75k,Combination,1,842,No,3,8,7,Repeat,28-05-2023,27,Card,Yes,Sunscreen,No,1,51,19,19,Yes,Inactive,10,Neutral,4
261,52,Female,Chennai,<25k,Dry,4,652,No,21,0,17,Repeat,11-12-2024,29,UPI,No,Sunscreen,No,4,21,10,49,No,Inactive,7,Positive,2
262,24,Female,Delhi,25k-50k,Sensitive,2,656,No,2,2,11,VIP,26-07-2024,76,Card,No,Sunscreen,No,5,28,1,23,No,Active,0,Neutral,4
263,33,Male,Chennai,25k-50k,Oily,4,3516,Yes,18,8,7,New,22-07-2024,4,UPI,No,Serum,No,5,10,19,19,No,Active,3,Negative,4
264,43,Male,Delhi,75k-100k,Oily,1,3713,No,11,1,14,New,13-06-2023,9,Card,No,Shampoo,No,5,51,3,45,No,Inactive,9,Positive,2
265,19,Male,Chennai,75k-100k,Combination,2,1282,No,6,6,9,VIP,13-02-2025,46,UPI,Yes,Moisturizer,No,1,56,18,49,No,Active,8,Negative,2
266,18,Female,Bangalore,<25k,Combination,4,1715,No,9,0,5,New,19-01-2025,20,Wallet,No,Serum,No,5,80,5,1,Yes,Inactive,2,Positive,0
267,29,Female,Hyderabad,50k-75k,Combination,1,4895,No,12,7,6,New,05-01-2024,47,Wallet,No,Serum,Yes,4,9,7,34,No,Inactive,4,Positive,3
268,22,Male,Chennai,25k-50k,Normal,3,4092,No,22,3,18,Repeat,29-10-2024,62,UPI,Yes,Sunscreen,No,5,2,12,9,No,Inactive,6,Neutral,2
269,54,Other,Hyderabad,25k-50k,Oily,3,847,No,4,1,16,Churn Risk,28-03-2025,43,Wallet,Yes,Moisturizer,No,2,6,3,37,No,Inactive,8,Positive,2
270,49,Male,Chennai,<25k,Combination,7,3383,No,16,7,12,Churn Risk,02-04-2025,81,UPI,No,Conditioner,No,2,88,4,34,No,Inactive,6,Neutral,0
271,26,Other,Bangalore,75k-100k,Sensitive,4,3035,Yes,23,5,5,Repeat,15-07-2023,56,Card,No,Shampoo,No,2,16,5,3,No,Inactive,7,Positive,2
272,58,Other,Hyderabad,100k+,Normal,3,2175,No,2,7,5,VIP,26-02-2024,58,Wallet,No,Moisturizer,No,4,65,17,35,No,Active,0,Positive,4
273,52,Male,Delhi,25k-50k,Dry,1,4974,No,16,4,8,Repeat,03-09-2023,56,Card,Yes,Serum,No,5,74,17,36,No,Inactive,4,Positive,0
274,36,Male,Chennai,25k-50k,Normal,3,3444,No,16,0,10,VIP,15-05-2025,7,Card,Yes,Face Wash,No,4,13,6,42,No,Inactive,3,Neutral,2
275,33,Female,Chennai,25k-50k,Normal,2,2196,No,24,4,10,New,09-01-2023,53,COD,No,Face Wash,No,1,14,16,45,No,Inactive,8,Positive,3
276,20,Female,Delhi,100k+,Normal,3,1223,No,8,4,12,Repeat,16-04-2023,36,Card,No,Serum,No,2,32,9,8,No,Inactive,0,Positive,0
277,37,Female,Bangalore,<25k,Sensitive,3,2914,No,7,0,18,VIP,01-07-2024,14,Wallet,Yes,Face Wash,No,3,39,8,25,No,Active,1,Neutral,2
278,41,Other,Mumbai,50k-75k,Oily,2,1405,No,19,9,14,New,24-04-2024,17,UPI,No,Serum,Yes,3,46,19,20,No,Active,3,Neutral,3
279,50,Female,Chennai,75k-100k,Combination,5,4155,No,27,2,6,VIP,10-04-2025,88,Wallet,No,Face Wash,No,2,89,10,25,No,Active,4,Negative,4
280,41,Male,Delhi,25k-50k,Sensitive,3,1921,No,13,6,14,VIP,06-01-2025,70,COD,No,Sunscreen,No,4,99,0,5,Yes,Inactive,7,Neutral,4
281,28,Male,Mumbai,50k-75k,Sensitive,0,3854,No,27,6,15,VIP,29-09-2024,43,UPI,No,Moisturizer,No,3,97,12,11,Yes,Inactive,9,Neutral,2
282,25,Female,Chennai,<25k,Combination,2,2624,No,24,9,13,Repeat,18-05-2024,25,Wallet,No,Moisturizer,No,4,63,9,2,Yes,Inactive,5,Positive,0
283,53,Male,Hyderabad,75k-100k,Normal,2,3241,No,18,8,6,New,26-10-2023,86,UPI,Yes,Moisturizer,No,5,75,4,17,No,Inactive,10,Positive,3
284,55,Female,Delhi,25k-50k,Dry,1,4811,Yes,12,4,14,New,01-07-2024,88,Wallet,No,Conditioner,No,1,87,6,8,No,Inactive,10,Negative,3
285,57,Male,Hyderabad,100k+,Normal,3,4024,No,29,7,15,New,28-01-2023,49,UPI,No,Conditioner,No,4,82,6,38,No,Inactive,1,Neutral,0
286,37,Male,Bangalore,100k+,Normal,7,2613,No,18,7,12,Repeat,13-11-2023,25,Wallet,No,Conditioner,No,3,31,2,47,No,Inactive,7,Positive,2
287,52,Male,Mumbai,75k-100k,Oily,1,4040,Yes,7,7,11,New,11-01-2024,34,UPI,No,Face Wash,No,4,50,12,41,No,Inactive,6,Neutral,0
288,42,Female,Delhi,50k-75k,Normal,6,3161,No,8,8,5,VIP,18-01-2025,39,COD,No,Shampoo,No,4,49,0,31,No,Inactive,10,Positive,4
289,52,Male,Chennai,75k-100k,Dry,6,3534,No,29,1,14,VIP,15-08-2024,13,Wallet,No,Face Wash,No,5,2,15,1,Yes,Inactive,1,Neutral,3
290,42,Female,Chennai,25k-50k,Sensitive,3,4283,No,17,5,15,VIP,14-08-2024,88,COD,No,Serum,No,5,23,4,45,No,Inactive,5,Positive,0
291,46,Female,Mumbai,25k-50k,Normal,2,2234,No,21,8,10,New,21-01-2025,6,Card,No,Conditioner,No,3,5,7,9,No,Inactive,4,Neutral,4
292,35,Female,Hyderabad,<25k,Sensitive,1,1420,No,11,0,12,Repeat,13-01-2025,37,Wallet,Yes,Conditioner,No,3,51,16,18,No,Inactive,9,Negative,4
293,63,Female,Hyderabad,50k-75k,Oily,5,4365,No,29,2,18,Repeat,29-08-2024,44,COD,No,Moisturizer,No,1,91,15,6,Yes,Inactive,0,Positive,2
294,35,Male,Delhi,75k-100k,Dry,3,3175,No,2,4,4,Repeat,20-06-2025,37,COD,No,Moisturizer,No,4,19,11,25,No,Inactive,9,Neutral,2
295,19,Female,Delhi,100k+,Combination,1,3981,No,27,6,8,VIP,21-03-2025,9,COD,No,Sunscreen,No,2,1,19,1,No,Inactive,4,Neutral,3
296,52,Male,Hyderabad,50k-75k,Combination,3,953,Yes,26,3,0,Repeat,29-01-2024,87,UPI,No,Face Wash,No,3,81,8,28,Yes,Inactive,8,Positive,0
297,33,Female,Delhi,75k-100k,Oily,3,1882,No,1,3,3,Repeat,26-08-2023,47,Card,Yes,Moisturizer,No,3,4,1,1,No,Inactive,10,Neutral,0
298,58,Male,Hyderabad,75k-100k,Dry,6,2175,No,15,6,0,New,26-07-2024,75,UPI,Yes,Shampoo,No,5,83,8,34,No,Active,2,Positive,2
299,53,Female,Mumbai,100k+,Sensitive,3,2445,Yes,22,8,0,VIP,21-11-2024,44,COD,No,Sunscreen,No,4,19,9,25,No,Active,2,Positive,2
300,50,Female,Delhi,50k-75k,Oily,3,4677,No,23,7,18,New,27-05-2023,83,Wallet,No,Sunscreen,No,1,9,3,21,No,Active,10,Neutral,0
301,21,Female,Hyderabad,25k-50k,Normal,1,1208,No,15,2,9,New,25-05-2024,28,Wallet,Yes,Sunscreen,No,2,88,12,47,No,Inactive,8,Positive,0
302,50,Female,Delhi,50k-75k,Sensitive,1,1554,Yes,29,3,13,New,04-09-2023,43,Card,Yes,Shampoo,No,3,90,12,4,No,Active,1,Positive,3
303,31,Female,Chennai,50k-75k,Normal,2,898,No,26,0,14,VIP,26-12-2023,43,UPI,No,Serum,No,5,90,1,42,No,Active,4,Neutral,0
304,38,Male,Chennai,50k-75k,Normal,6,4565,Yes,3,5,15,VIP,29-12-2024,83,Card,No,Serum,No,1,50,6,23,No,Inactive,0,Negative,4
305,37,Female,Bangalore,100k+,Sensitive,5,4105,No,9,7,12,Churn Risk,18-11-2023,60,COD,No,Shampoo,No,1,3,6,33,No,Active,6,Neutral,2
306,25,Male,Hyderabad,100k+,Normal,1,2539,No,3,9,19,New,27-11-2024,64,Card,No,Face Wash,No,4,26,15,3,No,Inactive,4,Positive,2
307,24,Other,Bangalore,50k-75k,Combination,2,771,No,22,0,8,VIP,21-03-2025,72,COD,No,Sunscreen,Yes,2,61,3,0,No,Inactive,10,Neutral,3
308,20,Female,Hyderabad,25k-50k,Sensitive,2,1911,No,28,5,3,Repeat,11-01-2024,69,Wallet,Yes,Face Wash,No,1,95,16,24,No,Inactive,0,Negative,3
309,34,Female,Delhi,25k-50k,Oily,2,3412,No,24,6,18,Churn Risk,05-04-2025,69,UPI,No,Serum,No,5,25,2,4,No,Inactive,7,Neutral,4
310,50,Female,Hyderabad,25k-50k,Combination,3,4943,Yes,12,2,12,New,27-03-2023,34,Wallet,No,Serum,No,4,81,1,33,No,Inactive,5,Positive,4
311,29,Female,Chennai,50k-75k,Oily,2,3485,No,7,4,15,New,13-06-2025,61,Wallet,No,Shampoo,No,5,72,12,17,No,Inactive,9,Positive,4
312,39,Female,Delhi,75k-100k,Dry,1,759,No,16,5,12,VIP,22-03-2025,26,UPI,No,Face Wash,Yes,5,15,19,36,No,Active,10,Neutral,3
313,39,Male,Chennai,50k-75k,Oily,5,3469,No,16,6,11,New,09-02-2024,63,Wallet,No,Face Wash,No,5,7,18,11,No,Inactive,8,Neutral,1
314,63,Female,Delhi,50k-75k,Sensitive,2,2606,No,4,3,13,New,09-03-2025,44,UPI,No,Conditioner,No,2,40,16,13,No,Inactive,7,Positive,4
315,47,Female,Hyderabad,25k-50k,Oily,3,2661,No,1,5,8,Repeat,25-07-2023,13,UPI,No,Face Wash,No,1,24,5,49,No,Active,1,Positive,0
316,55,Female,Hyderabad,50k-75k,Dry,0,3836,Yes,24,8,6,Repeat,02-11-2023,21,COD,No,Conditioner,No,5,34,4,38,Yes,Active,2,Positive,1
